time,voltage
1573673565.7183986,3.3218157
1573673567.084647,3.3219179
1573673568.4521227,3.3220176
1573673569.820112,3.3221186
1573673571.18712,3.3222133
1573673572.5547614,3.3223105
1573673573.9307778,3.3224114
1573673575.2968566,3.3225074
1573673576.6639345,3.3226045
1573673578.0311444,3.322703
1573673579.39883,3.3227926
1573673580.7658405,3.3228873
1573673582.1333523,3.3229819
1573673583.5002944,3.3230728
1573673584.8679137,3.3231662
1573673586.2350414,3.3232584
1573673587.600968,3.3233442
1573673588.9680154,3.3234338
1573673590.3424077,3.3235234
1573673591.7102766,3.3236118
1573673593.0751214,3.3237001
1573673594.4423287,3.3237872
1573673595.811579,3.323873
1573673597.1780565,3.3239601
1573673598.5541394,3.3240434
1573673599.9330578,3.3241293
1573673601.2980294,3.3242138
1573673602.6651936,3.3242959
1573673604.0328362,3.3243792
1573673605.4009666,3.3244625
1573673606.7685907,3.3245445
1573673608.1361837,3.3246241
1573673609.5036201,3.3247086
1573673610.8702106,3.3247869
1573673612.2350595,3.3248664
1573673613.602834,3.3249446
1573673614.970798,3.3250229
1573673616.336425,3.3251024
1573673617.7037337,3.3251794
1573673619.0690744,3.3252577
1573673620.4372666,3.3253372
1573673621.8054564,3.3254129
1573673623.1787782,3.3254874
1573673624.5455313,3.3255631
1573673625.9128523,3.3256363
1573673627.27797,3.3257108
1573673628.6454651,3.325784
1573673630.0132825,3.3258572
1573673631.3873618,3.3259292
1573673632.755587,3.3260074
1573673634.1229303,3.3260743
1573673635.4906476,3.3261475
1573673636.8590477,3.3262195
1573673638.2270474,3.3262901
1573673639.5927026,3.326357
1573673640.9606082,3.3264302
1573673642.3265567,3.3264984
1573673643.692263,3.3265678
1573673645.0597394,3.326636
1573673646.424403,3.3267041
1573673647.814722,3.3267723
1573673649.1813605,3.3268405
1573673650.548765,3.3269061
1573673651.9157684,3.3269692
1573673653.2838464,3.3270411
1573673654.6497915,3.3271055
1573673656.018753,3.3271699
1573673657.3843515,3.3272343
1573673658.7509644,3.3272999
1573673660.1189022,3.3273655
1573673661.4859338,3.3274286
1573673662.854267,3.3274892
1573673664.223026,3.3275574
1573673665.5902457,3.3276142
1573673666.9576762,3.3276773
1573673668.323524,3.3277417
1573673669.6903508,3.327801
1573673671.0576975,3.3278616
1573673672.424076,3.3279247
1573673673.8030756,3.327984
1573673675.1697326,3.3280484
1573673676.537731,3.3281064
1573673677.905167,3.3281645
1573673679.2707767,3.3282276
1573673680.6380265,3.3282857
1573673682.0062113,3.3283425
1573673683.3722072,3.3284031
1573673684.7402127,3.3284611
1573673686.1072822,3.3285154
1573673687.4753237,3.3285747
1573673688.8428197,3.3286328
1573673690.2102757,3.3286896
1573673691.5782473,3.3287476
1573673692.9452684,3.3288032
1573673694.311089,3.3288587
1573673695.679179,3.3289168
1573673697.0480843,3.3289673
1573673698.4159336,3.3290228
1573673699.7831588,3.3290758
1573673701.1506462,3.3291326
1573673702.5176787,3.3291894
1573673703.8851857,3.3292399
1573673705.250042,3.3292916
1573673706.619836,3.3293446
1573673707.986536,3.3294027
1573673709.3518922,3.3294557
1573673710.729505,3.3295062
1573673712.0951295,3.329558
1573673713.462621,3.3296084
1573673714.8305812,3.329664
1573673716.198469,3.3297145
1573673717.565804,3.3297675
1573673718.9313545,3.3298154
1573673720.2976067,3.3298647
1573673721.665447,3.3299164
1573673723.0384536,3.3299694
