=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.11.28 13:34:34 =~=~=~=~=~=~=~=~=~=~=~=
 
0.057000
 
0.064000
 
0.060000
 
0.061000
 
0.062000
 
0.062000
 
0.063000
 
0.064000
 
0.062000
 
0.060000
 
0.065000
 
0.065000
 
0.063000
 
0.064000
 
0.064000
 
0.064000
 
0.061000
 
0.064000
 
0.059000
 
0.060000
 
0.059000
 
0.063000
 
0.061000
 
0.064000
 
0.061000
 
0.062000
 
0.059000
 
0.061000
 
0.063000
 
0.063000
 
0.064000
 
0.063000
 
0.061000
 
0.060000
 
0.061000
 
0.064000
 
0.062000
 
0.061000
 
0.062000
 
0.065000
 
0.061000
 
0.064000
 
0.061000
 
0.062000
 
0.063000
 
0.060000
 
0.059000
 
0.062000
 
0.061000
 
0.064000
 
0.063000
 
0.060000
 
0.061000
 
0.063000
 
0.060000
 
0.060000
 
0.060000
 
0.062000
 
0.062000
 
0.060000
 
0.060000
 
0.060000
 
0.064000
 
0.060000
 
0.060000
 
0.065000
 
0.061000
 
0.063000
 
0.066000
 
0.060000
 
0.060000
 
0.064000
 
0.062000
 
0.059000
 
0.058000
 
0.062000
 
0.058000
 
0.063000
 
0.063000
 
0.059000
 
0.062000
 
0.062000
 
0.060000
 
0.064000
 
0.063000
 
0.061000
 
0.061000
 
0.061000
 
0.064000
 
0.059000
 
0.055000
 
0.059000
 
0.064000
 
0.064000
 
0.063000
 
0.063000
 
0.064000
 
0.063000
 
0.060000
 
0.061000
 
0.062000
 
0.062000
 
0.062000
 
0.063000
 
0.061000
 
0.062000
 
0.061000
 
0.063000
 
0.060000
 
0.064000
 
0.062000
 
0.062000
 
0.062000
 
0.065000
 
0.060000
 
0.061000
 
0.064000
 
0.063000
 
0.060000
 
0.060000
 
0.063000
 
0.060000
 
0.062000
 
0.065000
 
0.061000
 
0.065000
 
0.061000
 
0.063000
 
0.061000
 
0.062000
 
0.060000
 
0.065000
 
0.060000
 
0.064000
 
0.062000
 
0.063000
 
0.063000
 
0.060000
 
0.063000
 
0.059000
 
0.062000
 
0.063000
 
0.059000
 
0.063000
 
0.065000
 
0.066000
 
0.061000
 
0.062000
 
0.059000
 
0.063000
 
0.064000
 
0.061000
 
0.062000
 
0.060000
 
0.060000
 
0.062000
 
0.060000
 
0.063000
 
0.063000
 
0.062000
 
0.062000
 
0.061000
 
0.065000
 
0.063000
 
0.064000
 
0.063000
 
0.060000
 
0.062000
 
0.060000
 
0.063000
 
0.066000
 
0.064000
 
0.061000
 
0.063000
 
0.061000
 
0.063000
 
0.065000
 
0.063000
 
0.065000
 
0.062000
 
0.062000
 
0.067000
 
0.061000
 
0.062000
 
0.062000
 
0.062000
 
0.064000
 
0.063000
 
0.061000
 
0.062000
 
0.060000
 
0.064000
 
0.064000
 
0.063000
 
0.062000
 
0.064000
 
0.064000
 
0.063000
 
0.062000
 
0.063000
 
0.057000
 
0.063000
 
0.062000
 
0.061000
 
0.066000
 
0.060000
 
0.059000
 
0.059000
 
0.063000
 
0.063000
 
0.062000
 
0.061000
 
0.060000
 
0.064000
 
0.063000
 
0.061000
 
0.061000
 
0.062000
 
0.062000
 
0.064000
 
0.065000
 
0.064000
 
0.062000
 
0.066000
 
0.060000
 
0.064000
 
0.063000
 
0.060000
 
0.064000
 
0.059000
 
0.060000
 
0.061000
 
0.061000
 
0.065000
 
0.061000
 
0.062000
 
0.064000
 
0.064000
 
0.061000
 
0.064000
 
0.063000
 
0.063000
 
0.065000
 
0.064000
 
0.064000
 
0.064000
 
0.061000
 
0.062000
 
0.060000
 
0.060000
 
0.062000
 
0.062000
 
0.064000
 
0.062000
 
0.064000
 
0.061000
 
0.064000
 
0.059000
 
0.062000
 
0.065000
 
0.064000
 
0.067000
 
0.064000
 
0.064000
 
0.058000
 
0.062000
 
0.063000
 
0.062000
 
0.063000
 
0.063000
 
0.061000
 
0.063000
 
0.062000
 
0.063000
 
0.061000
 
0.058000
 
0.062000
 
0.064000
 
0.063000
 
0.063000
 
0.064000
 
0.058000
 
0.064000
 
0.065000
 
0.059000
 
0.067000
 
0.062000
 
0.061000
 
0.062000
 
0.064000
 
0.063000
 
0.063000
 
0.060000
 
0.060000
 
0.064000
 
0.062000
 
0.060000
 
0.061000
 
0.060000
 
0.059000
 
0.064000
 
0.063000
 
0.062000
 
0.064000
 
0.060000
 
0.063000
 
0.062000
 
0.063000
 
0.062000
 
0.062000
 
0.060000
 
0.063000
 
0.062000
 
0.063000
 
0.062000
 
0.063000
 
0.064000
 
0.060000
 
0.062000
 
0.062000
 
0.059000
 
0.064000
 
0.060000
 
0.060000
 
0.060000
 
0.062000
 
0.062000
 
0.064000
 
0.063000
 
0.064000
 
0.062000
 
0.063000
 
0.062000
 
0.063000
 
0.062000
 
0.062000
 
0.059000
 
0.060000
 
0.065000
 
0.060000
 
0.061000
 
0.062000
 
0.062000
 
0.066000
 
0.067000
 
0.062000
 
0.065000
 
0.061000
 
0.064000
 
0.062000
 
0.063000
 
0.064000
 
0.059000
 
0.065000
 
