=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.12.10 11:12:43 =~=~=~=~=~=~=~=~=~=~=~=
 
1.514000
 
1.524000
 
1.507000
 
1.525000
 
1.548000
 
1.513000
 
1.497000
 
1.451000
 
1.520000
 
1.491000
 
1.518000
 
1.586000
 
1.558000
 
1.491000
 
1.514000
 
1.488000
 
1.478000
 
1.536000
 
1.566000
 
1.527000
 
1.469000
 
1.548000
 
8.190000
 
1.521000
 
1.547000
 
1.528000
 
1.547000
 
8.190000
 
1.505000
 
1.468000
 
1.535000
 
1.575000
 
1.486000
 
1.477000
 
8.190000
 
1.564000
 
1.481000
 
1.452000
 
1.521000
 
1.439000
 
1.449000
 
1.406000
 
1.379000
 
1.232000
 
1.115000
 
1.099000
 
1.027000
 
0.949000
 
0.902000
 
0.884000
 
0.816000
 
0.790000
 
0.759000
 
0.727000
 
0.677000
 
0.641000
 
0.603000
 
0.566000
 
0.525000
 
0.499000
 
0.490000
 
0.475000
 
0.476000
 
0.475000
 
0.472000
 
0.472000
 
0.478000
 
0.486000
 
0.489000
 
0.486000
 
0.490000
 
0.489000
 
0.499000
 
0.502000
 
0.542000
 
0.577000
 
0.599000
 
0.623000
 
0.683000
 
0.742000
 
0.785000
 
0.798000
 
0.806000
 
0.736000
 
0.690000
 
0.506000
 
0.434000
 
0.393000
 
0.408000
 
0.442000
 
0.443000
 
0.451000
 
0.457000
 
0.472000
 
0.475000
 
0.486000
 
0.478000
 
0.473000
 
0.481000
 
0.485000
 
0.480000
 
0.488000
 
0.486000
 
0.500000
 
0.505000
 
0.506000
 
0.516000
 
0.542000
 
0.589000
 
0.636000
 
0.634000
 
0.636000
 
0.631000
 
0.619000
 
0.609000
 
0.604000
 
0.604000
 
0.611000
 
0.615000
 
0.620000
 
0.625000
 
0.638000
 
0.650000
 
0.640000
 
0.653000
 
0.651000
 
0.626000
 
0.604000
 
0.600000
 
0.591000
 
0.598000
 
0.586000
 
0.586000
 
0.580000
 
0.584000
 
0.585000
 
0.587000
 
0.589000
 
0.585000
 
0.574000
 
0.581000
 
0.577000
 
0.579000
 
0.575000
 
0.576000
 
0.565000
 
0.588000
 
0.594000
 
0.602000
 
0.616000
 
0.635000
 
0.634000
 
0.641000
 
0.638000
 
0.629000
 
0.622000
 
0.625000
 
0.623000
 
0.618000
 
0.624000
 
0.615000
 
0.632000
 
0.616000
 
0.618000
 
0.628000
 
0.630000
 
0.633000
 
0.643000
 
0.633000
 
0.637000
 
0.651000
 
0.654000
 
0.674000
 
0.698000
 
0.702000
 
0.703000
 
0.706000
 
0.717000
 
0.693000
 
0.695000
 
0.684000
 
0.663000
 
0.662000
 
0.670000
 
0.670000
 
0.670000
 
0.676000
 
0.678000
 
0.668000
 
0.671000
 
0.677000
 
0.684000
 
0.682000
 
0.681000
 
0.674000
 
0.683000
 
0.667000
 
0.670000
 
0.676000
 
0.671000
 
0.679000
 
0.669000
 
0.672000
 
0.668000
 
0.668000
 
0.670000
 
0.669000
 
0.677000
 
0.673000
 
0.667000
 
0.664000
 
0.672000
 
0.672000
 
0.666000
 
0.663000
 
0.667000
 
0.661000
 
