=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.12.10 11:18:01 =~=~=~=~=~=~=~=~=~=~=~=
 8.190000
 8.190000
 8.191000
 8.190000
 8.191000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 1.770000
 8.191000
 8.190000
 0.015000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 2.023000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 8.191000
 0.190000
 8.191000
 8.190000
 8.191000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 0.249000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 0.460000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.191000
 8.191000
 8.191000
 0.375000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 1.792000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.191000
 8.191000
 8.190000
 8.191000
 8.190000
 8.191000
 1.676000
 8.190000
 8.190000
 8.191000
 0.075000
 8.191000
 8.190000
 0.900000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 0.477000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 1.025000
 0.955000
 0.983000
 0.966000
 0.956000
 0.995000
 0.997000
 0.997000
 1.005000
 1.065000
 1.081000
 1.086000
 1.102000
 1.056000
 1.068000
 1.011000
 8.190000
 8.191000
 8.190000
 8.190000
 0.739000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.191000
 8.191000
 0.700000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 1.830000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.191000
 8.190000
 8.191000
 8.190000
 8.191000
 8.190000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 1.394000
 8.190000
 1.198000
 1.111000
 1.105000
 1.084000
 1.022000
 1.019000
 0.992000
 0.958000
 0.938000
 0.872000
 0.837000
 0.813000
 0.848000
 0.825000
 0.842000
 0.757000
 8.190000
 8.190000
 8.190000
 0.505000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 0.289000
 8.191000
 8.191000
 1.369000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.191000
 8.191000
 0.912000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 1.567000
 8.190000
 8.190000
 0.606000
 8.190000
 8.191000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 0.203000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 2.175000
 8.190000
 8.191000
 8.190000
 8.191000
 2.178000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.191000
 8.190000
 8.190000
 8.191000
 8.191000
 8.191000
 8.191000
 8.191000
 8.191000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 0.147000
 8.191000
 2.171000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.191000
 8.190000
 8.191000
 8.191000
 8.191000
 8.190000
 8.191000
 8.190000
 8.190000
 8.190000
 8.190000
 
