time,voltage
1574110362.0562422,4.0877706
1574110363.4273875,4.0875194
1574110364.797354,4.0872681
1574110366.1671793,4.0870181
1574110367.5423956,4.0867718
1574110368.9114006,4.0865318
1574110370.283073,4.0862931
1574110371.6520677,4.0860468
1574110373.0215635,4.0858031
1574110374.3935382,4.0855756
1574110375.7661364,4.0853356
1574110377.1349375,4.0851118
1574110378.5057404,4.0848743
1574110379.8746438,4.0846343
1574110381.2590425,4.0844105
1574110382.6325884,4.0841718
1574110384.0066485,4.083948
1574110385.3787138,4.0837268
1574110386.7511446,4.0835055
1574110388.1216605,4.0832793
1574110389.4937627,4.0830505
1574110390.8647952,4.0828292
1574110392.236599,4.0826155
1574110393.6081972,4.0824005
1574110394.9788828,4.082183
1574110396.350728,4.0819742
1574110397.7227478,4.081758
1574110399.092203,4.0815455
1574110400.46371,4.0813205
1574110401.8343067,4.081113
1574110403.2083964,4.0809017
1574110404.5789165,4.0806917
1574110405.950716,4.0804779
1574110407.3219113,4.0802767
1574110408.6930373,4.0800767
1574110410.0644054,4.0798667
1574110411.4360785,4.0796554
1574110412.8071544,4.0794667
1574110414.1781275,4.0792604
1574110415.5491302,4.0790529
1574110416.919969,4.0788591
1574110418.2915907,4.0786579
1574110419.6622007,4.0784529
1574110421.033212,4.0782666
1574110422.4041886,4.0780691
1574110423.774717,4.0778691
1574110425.1456876,4.0776716
1574110426.5172057,4.0774804
1574110427.887218,4.0772728
1574110429.2578065,4.0770778
1574110430.6288497,4.0768816
1574110431.9987667,4.0766841
1574110433.3678763,4.0764928
1574110434.7396882,4.0763028
1574110436.110289,4.0761128
1574110437.4816976,4.0759178
1574110438.8517814,4.0757241
1574110440.2230332,4.0755341
1574110441.5965166,4.0753403
1574110442.9884467,4.075154
1574110444.3601403,4.074959
1574110445.732929,4.0747665
1574110447.104181,4.0745865
1574110448.4766092,4.0743915
1574110449.8475657,4.0742078
1574110451.2195773,4.0740253
1574110452.5902514,4.0738428
1574110453.9623954,4.0736628
1574110455.3338149,4.073479
1574110456.7060235,4.0732965
1574110458.0771055,4.073114
1574110459.4476717,4.072934
1574110460.8181577,4.0727515
1574110462.1888502,4.0725677
1574110463.5597699,4.0723902
1574110464.9319882,4.0722077
1574110466.3036728,4.0720227
1574110467.675894,4.0718527
1574110469.0460715,4.0716777
1574110470.4168863,4.0714939
1574110471.788988,4.0713139
1574110473.1578455,4.0711402
1574110474.5308065,4.0709577
1574110475.90193,4.0707752
1574110477.2711833,4.0706014
1574110478.6419654,4.0704314
1574110480.0145721,4.0702502
1574110481.3851857,4.0700764
1574110482.7568696,4.0699089
1574110484.1263077,4.0697239
1574110485.4978826,4.0695539
1574110486.8696897,4.0693864
1574110488.241098,4.0692164
1574110489.6122634,4.0690376
1574110490.9827752,4.0688726
1574110492.3541253,4.0686989
1574110493.7248387,4.0685289
1574110495.0926578,4.0683514
1574110496.4632685,4.0681851
1574110497.8355098,4.0680164
1574110499.2050295,4.0678514
1574110500.5771062,4.0676813
1574110501.9466941,4.0675176
1574110503.3187914,4.0673451
1574110504.6904252,4.0671801
1574110506.0586717,4.0670126
1574110507.4303885,4.0668438
1574110508.8020275,4.0666751
1574110510.1714032,4.0665051
1574110511.543391,4.0663426
1574110512.9143107,4.0661751
1574110514.2832708,4.0660088
1574110515.6549785,4.0658425
1574110517.0278938,4.0656888
1574110518.3993876,4.0655138
1574110519.7696972,4.0653538
1574110521.1386955,4.06519
1574110522.5100164,4.0650225
1574110523.88167,4.0648625
1574110525.2526326,4.0646975
1574110526.623216,4.0645375
1574110528.02474,4.0643688
1574110529.398643,4.06421
1574110530.7694488,4.0640513
1574110532.1389365,4.06389
1574110533.5090525,4.06373
1574110534.880707,4.063575
1574110536.249184,4.0634187
1574110537.6203485,4.063255
1574110538.9913878,4.0630887
1574110540.3626826,4.0629437
1574110541.7334564,4.0627787
1574110543.1008477,4.0626175
1574110544.4719026,4.0624675
1574110545.8436847,4.0623012
1574110547.21369,4.062135
1574110548.586735,4.0619912
1574110549.9560995,4.0618387
1574110551.3270578,4.0616799
1574110552.6985815,4.0615199
1574110554.067542,4.0613674
1574110555.4382093,4.0612224
1574110556.8103673,4.0610712
1574110558.1799626,4.0609162
1574110559.5507736,4.0607549
1574110560.9242609,4.0606099
1574110562.296422,4.0604524
1574110563.6692812,4.0602899
1574110565.0422318,4.0601486
1574110566.4130235,4.0599924
1574110567.78444,4.0598374
1574110569.153236,4.0596786
1574110570.5245469,4.0595286
1574110571.8955095,4.0593861
1574110573.2690816,4.0592311
1574110574.6382754,4.0590836
1574110576.0095537,4.0589224
1574110577.380065,4.0587649
1574110578.751808,4.0586236
1574110580.1226926,4.0584636
1574110581.494434,4.0583211
1574110582.8654075,4.0581661
1574110584.2363787,4.0580136
1574110585.6079402,4.0578623
1574110586.9795053,4.0577086
1574110588.3505042,4.0575648
1574110589.7244918,4.0574198
1574110591.094921,4.0572648
1574110592.466667,4.0571161
1574110593.838771,4.0569748
1574110595.2103035,4.0568198
1574110596.5818038,4.0566786
1574110597.9536018,4.0565261
1574110599.323498,4.0563773
1574110600.6946633,4.0562273
1574110602.0642378,4.0560885
1574110603.4349315,4.0559273
1574110604.806324,4.0557798
1574110606.176019,4.0556348
1574110607.5477738,4.0554848
1574110608.918332,4.0553423
1574110610.2890892,4.0551885
1574110611.6598096,4.0550473
1574110613.037199,4.0548973
1574110614.4073782,4.0547598
1574110615.7785778,4.054616
1574110617.1469057,4.0544685
1574110618.5172493,4.0543135
1574110619.890154,4.0541722
1574110621.2615192,4.054026
1574110622.632018,4.053886
1574110624.0020094,4.0537347
1574110625.3720772,4.0535985
1574110626.7423136,4.0534485
1574110628.1111124,4.0533135
1574110629.4822254,4.0531497
1574110630.852127,4.0530172
1574110632.2214925,4.0528685
1574110633.5914314,4.0527297
1574110634.962187,4.0525897
1574110636.333531,4.0524484
1574110637.7043598,4.0523072
1574110639.0742176,4.0521572
1574110640.4429977,4.0520159
1574110641.8147578,4.0518784
1574110643.1854365,4.0517372
1574110644.5543299,4.0515809
1574110645.925711,4.0514484
1574110647.2975872,4.0513022
1574110648.6682017,4.0511634
1574110650.0474558,4.0510297
1574110651.419466,4.0508884
1574110652.7906122,4.0507597
